donor	receiver	compound	mass_rate	rate	frequency	community	medium
CH7-bin.23	environment	M_meoh_e	8.835349200275208e-05	0.0027574533187300324	0.21	CM_P	SC2_C
CH1-bin.3	CH1-bin.10	M_acald_e	8.826457115292748e-05	0.002003626843325846	0.06	M_P	SC2_C
CH8-bin.5	CH8-bin.21	M_acald_e	8.757807763847985e-05	0.001988043276608763	0.05	CM_A	SC2_C
CH8-bin.22	CH8-bin.8	M_glc__D_e	8.640002955844475e-05	0.00047958612152866224	0.02	CM_A	SC2_C
CH7-bin.16	CH7-bin.8	M_acald_e	8.629563687384358e-05	0.0019589315649963133	0.13	CM_P	SC2_C
CH1-bin.4	CH1-bin.10	M_s_e	8.598847601868891e-05	0.0026816926873129247	0.75	M_P	SC2_C
CH8-bin.7	CH8-bin.6	M_acald_e	8.557860843851607e-05	0.0019426548482833188	0.68	CM_A	SC2_C
CH1-bin.4	CH1-bin.1	M_acald_e	8.480819523519672e-05	0.0019251662845882794	0.09	M_P	SC2_C
CH8-bin.7	CH8-bin.8	M_fum_e	8.468194996395045e-05	0.0007424581036712644	0.82	CM_A	SC2_C
CH1-bin.4	CH1-bin.1	M_glc__D_e	8.408651103191281e-05	0.00046674432757448745	0.02	M_P	SC2_C
CH7-bin.4	CH7-bin.8	M_cit_e	8.26283035711757e-05	0.00043695675330276225	0.32	CM_P	SC2_C
CH1-bin.4	CH1-bin.8	M_co2_e	8.24466287475617e-05	0.0018733825366696207	0.01	M_P	SC2_C
CH7-bin.15	environment	M_co2_e	8.177399884203203e-05	0.0018580987932612734	0.46	CM_P	SC2_C
CH8-bin.8	CH8-bin.7	M_succ_e	8.15130759064589e-05	0.0007022630428222042	0.89	CM_A	SC2_C
CH8-bin.14	CH8-bin.5	M_acald_e	8.134415850449969e-05	0.0018465318235669267	0.03	CM_A	SC2_C
CH7-bin.17	CH7-bin.9	M_asp__D_e	8.134400699325504e-05	0.0006158016192442157	0.23	CM_P	SC2_C
CH7-bin.8	CH7-bin.23	M_co2_e	8.029120695751683e-05	0.0018244062522300144	0.23	CM_P	SC2_C
CH1-bin.10	CH1-bin.1	M_lac__L_e	8.012413755685761e-05	0.0008995657064106756	0.63	M_P	SC2_C
CH8-bin.21	environment	M_co2_e	7.977346778290797e-05	0.001812641992817641	0.99	CM_A	SC2_C
CH7-bin.4	CH7-bin.2	M_cit_e	7.790626606396252e-05	0.00041198557407059517	0.06	CM_P	SC2_C
CH7-bin.23	CH7-bin.17	M_co_e	7.779764218325106e-05	0.0027774853421891053	0.03	CM_P	SC2_C
CH8-bin.16	environment	M_h2s_e	7.660922773920331e-05	0.002247870582239951	1.0	CM_A	SC2_C
CH1-bin.8	CH1-bin.9	M_mal__L_e	7.660104588434714e-05	0.0005799972278960256	0.03	M_P	SC2_C
CH8-bin.17	CH8-bin.5	M_acald_e	7.601062722237506e-05	0.0017254593897806946	0.11	CM_A	SC2_C
CH7-bin.11	CH7-bin.1	M_acald_e	7.548233309082945e-05	0.0017134669868345302	0.04	CM_P	SC2_C
CH1-bin.3	environment	M_h2s_e	7.531240935580122e-05	0.0022098192928511435	0.99	M_P	SC2_C
CH1-bin.10	environment	M_12ppd__S_e	7.512058310105977e-05	0.0009872064076066316	0.01	M_P	SC2_C
CH8-bin.8	CH8-bin.2	M_acald_e	7.416137160646282e-05	0.0016834808456852026	0.09	CM_A	SC2_C
CH7-bin.4	CH7-bin.23	M_ac_e	7.384730927611676e-05	0.0012507186902646467	0.21	CM_P	SC2_C
CH8-bin.2	CH8-bin.6	M_acald_e	7.371554201145542e-05	0.001673360407411524	0.1	CM_A	SC2_C
CH1-bin.6	CH1-bin.1	M_rib__D_e	7.17742780143926e-05	0.00047808244225413794	1.0	M_P	SC2_C
CH8-bin.22	CH8-bin.21	M_glc__D_e	7.117416928302794e-05	0.00039507097363180866	0.02	CM_A	SC2_C
CH8-bin.22	CH8-bin.25	M_gal_e	7.08363356865166e-05	0.00039319573927018895	0.12	CM_A	SC2_C
CH7-bin.13	environment	M_pta_e	7.027275720697692e-05	0.0006949208314492681	1.0	CM_P	SC2_C
CH1-bin.9	CH1-bin.1	M_acald_e	6.962739579119584e-05	0.0015805585119356915	0.02	M_P	SC2_C
CH7-bin.1	CH7-bin.23	M_ac_e	6.92148642078566e-05	0.001172261049962089	0.23	CM_P	SC2_C
CH1-bin.8	CH1-bin.10	M_s_e	6.856118048819908e-05	0.002138193684334916	0.72	M_P	SC2_C
CH1-bin.9	CH1-bin.10	M_lac__L_e	6.849370941368063e-05	0.0007689891457450295	0.04	M_P	SC2_C
CH7-bin.6	environment	M_h2s_e	6.834223504338221e-05	0.0020053001996250736	0.99	CM_P	SC2_C
CH8-bin.5	CH8-bin.6	M_acald_e	6.809035836659792e-05	0.0015456673953427715	0.03	CM_A	SC2_C
CH8-bin.17	environment	M_h2s_e	6.67958830836119e-05	0.0019599270874982957	0.07	CM_A	SC2_C
CH8-bin.8	environment	M_succ_e	6.674128704907742e-05	0.00057499902688915	0.47	CM_A	SC2_C
CH8-bin.22	CH8-bin.2	M_co2_e	6.547198845000496e-05	0.0014876785341802325	0.2	CM_A	SC2_C
CH7-bin.1	CH7-bin.18	M_actn__R_e	6.524950566498265e-05	0.0007405896803009899	0.01	CM_P	SC2_C
CH7-bin.4	CH7-bin.1	M_cit_e	6.326037173883022e-05	0.0003345348440309479	0.77	CM_P	SC2_C
CH8-bin.29	CH8-bin.6	M_acald_e	6.296865002373586e-05	0.0014294033928624968	0.63	CM_A	SC2_C
environment	CH1-bin.6	M_cys__L_e	6.21207282327695e-05	0.00051272536279326	0.71	M_P	SC2_C
CH7-bin.11	CH7-bin.15	M_acald_e	6.204883830694188e-05	0.0014085234472342454	0.61	CM_P	SC2_C
CH8-bin.17	CH8-bin.2	M_acald_e	6.20120440865414e-05	0.0014076882096444555	0.11	CM_A	SC2_C
CH8-bin.25	environment	M_h2_e	6.196138481097806e-05	0.030737863285533313	0.83	CM_A	SC2_C
CH1-bin.6	CH1-bin.8	M_rib__D_e	6.135025299235561e-05	0.0004086488864104364	0.01	M_P	SC2_C
CH7-bin.4	CH7-bin.12	M_cell4_e	6.120849408812014e-05	9.182522936337363e-05	0.36	CM_P	SC2_C
CH8-bin.2	environment	M_h2_e	6.09948757386543e-05	0.030258396536687323	0.65	CM_A	SC2_C
CH7-bin.2	CH7-bin.17	M_ibt_e	6.053074056975495e-05	0.0006949815730497293	0.77	CM_P	SC2_C
CH8-bin.17	CH8-bin.21	M_acald_e	6.051543806129289e-05	0.0013737148954720488	0.16	CM_A	SC2_C
CH8-bin.25	CH8-bin.7	M_succ_e	6.017615224543093e-05	0.0005184381439574655	0.33	CM_A	SC2_C
CH8-bin.7	CH8-bin.25	M_fum_e	5.9689560182822266e-05	0.0005233346383872361	0.33	CM_A	SC2_C
CH8-bin.2	CH8-bin.9	M_acgam1p_e	5.866475447420476e-05	0.0001960908498716446	0.65	CM_A	SC2_C
CH8-bin.6	CH8-bin.21	M_acald_e	5.807910804469477e-05	0.0013184096222837976	0.01	CM_A	SC2_C
CH8-bin.22	CH8-bin.16	M_gal_e	5.80526519869597e-05	0.0003222365357183836	0.12	CM_A	SC2_C
CH8-bin.25	environment	M_h2s_e	5.613472147987249e-05	0.0016471069188479285	0.13	CM_A	SC2_C
CH7-bin.11	CH7-bin.13	M_ppap_e	5.6067850955095475e-05	0.00036876457458640135	0.01	CM_P	SC2_C
CH7-bin.13	environment	M_co2_e	5.599143630849926e-05	0.0012722579513173124	1.0	CM_P	SC2_C
CH1-bin.6	CH1-bin.1	M_glc__D_e	5.580711388606895e-05	0.00030977208502253577	0.24	M_P	SC2_C
CH7-bin.12	CH7-bin.23	M_ac_e	5.577112138203153e-05	0.0009445704193325901	0.23	CM_P	SC2_C
CH7-bin.2	CH7-bin.1	M_acald_e	5.495945935335034e-05	0.0012475928519978558	0.05	CM_P	SC2_C
CH8-bin.8	environment	M_h2s_e	5.369610853174535e-05	0.001575553054263555	0.58	CM_A	SC2_C
CH7-bin.17	CH7-bin.23	M_co2_e	5.32107638926556e-05	0.0012090744928403094	0.29	CM_P	SC2_C
CH7-bin.17	environment	M_h2s_e	5.308176170941389e-05	0.0015575268687769627	0.52	CM_P	SC2_C
CH1-bin.8	CH1-bin.6	M_mal__L_e	5.297076867417541e-05	0.0004010767560136064	0.15	M_P	SC2_C
CH7-bin.8	CH7-bin.1	M_mal__L_e	5.26612863052136e-05	0.0003987334601224311	0.92	CM_P	SC2_C
CH8-bin.25	CH8-bin.9	M_g3pg_e	5.2601858972898296e-05	0.00021457552250107198	0.08	CM_A	SC2_C
CH8-bin.8	CH8-bin.21	M_acald_e	5.1599429686779286e-05	0.001171319376169727	0.12	CM_A	SC2_C
environment	CH8-bin.22	M_cys__L_e	5.1002612581137316e-05	0.0004209598596636069	1.0	CM_A	SC2_C
CH1-bin.3	CH1-bin.8	M_hom__L_e	5.083282144513262e-05	0.00042674054343338434	0.2	M_P	SC2_C
CH8-bin.2	CH8-bin.17	M_acgam1p_e	4.988599207048578e-05	0.0001667472517266388	0.11	CM_A	SC2_C
CH7-bin.20	environment	M_h2s_e	4.95751745277509e-05	0.0014546364676812432	0.75	CM_P	SC2_C
CH8-bin.25	CH8-bin.21	M_lcts_e	4.9467562187660004e-05	0.0001445170846124227	0.01	CM_A	SC2_C
CH8-bin.21	CH8-bin.2	M_acald_e	4.936045747600858e-05	0.0011204941723040875	0.01	CM_A	SC2_C
CH7-bin.4	CH7-bin.17	M_cell4_e	4.927864074212514e-05	7.39280153232717e-05	0.12	CM_P	SC2_C
environment	CH7-bin.1	M_cys__L_e	4.9023814524732575e-05	0.00040462746981197737	1.0	CM_P	SC2_C
CH7-bin.8	CH7-bin.20	M_acald_e	4.828967314943593e-05	0.0010961871123806178	0.04	CM_P	SC2_C
CH7-bin.18	CH7-bin.11	M_co2_e	4.796883511155057e-05	0.001089965464537215	0.01	CM_P	SC2_C
environment	CH8-bin.14	M_cys__L_e	4.7689902029366264e-05	0.0003936177668098098	1.0	CM_A	SC2_C
CH7-bin.2	CH7-bin.12	M_acald_e	4.7404985174248945e-05	0.0010761044840746237	0.18	CM_P	SC2_C
CH1-bin.10	environment	M_co2_e	4.6952642503071356e-05	0.0010668751633867999	0.85	M_P	SC2_C
CH8-bin.22	CH8-bin.17	M_glc__D_e	4.6791694239171406e-05	0.00025972962364254087	0.01	CM_A	SC2_C
CH7-bin.1	CH7-bin.18	M_acald_e	4.669329745973268e-05	0.0010599490029994433	0.56	CM_P	SC2_C
environment	CH7-bin.17	M_cys__L_e	4.58749715985658e-05	0.0003786378898822593	1.0	CM_P	SC2_C
CH1-bin.10	CH1-bin.9	M_co2_e	4.550077332157746e-05	0.0010338852593548542	0.33	M_P	SC2_C
CH7-bin.11	CH7-bin.1	M_glc__D_e	4.5185299217130255e-05	0.0002508129049538912	0.03	CM_P	SC2_C
CH7-bin.18	environment	M_h2_e	4.42760586995896e-05	0.021964509722983243	0.36	CM_P	SC2_C
CH8-bin.2	CH8-bin.7	M_succ_e	4.418176328599179e-05	0.00038064100976972727	0.16	CM_A	SC2_C
CH8-bin.6	CH8-bin.25	M_co2_e	4.4108633584129455e-05	0.0010022525496569934	0.13	CM_A	SC2_C
CH8-bin.14	environment	M_co2_e	4.398403845965823e-05	0.000999421453542036	0.77	CM_A	SC2_C
CH7-bin.11	CH7-bin.20	M_mnl1p_e	4.376081161076406e-05	0.00016822327308429138	0.9	CM_P	SC2_C
CH7-bin.9	CH7-bin.17	M_hom__L_e	4.3392877405020337e-05	0.00036428235849437986	0.01	CM_P	SC2_C
CH8-bin.25	CH8-bin.17	M_acald_e	4.2970001134248643e-05	0.0009754292872635463	0.01	CM_A	SC2_C
CH1-bin.8	CH1-bin.10	M_acald_e	4.292019778441529e-05	0.0009742987393289648	0.07	M_P	SC2_C
CH7-bin.4	CH7-bin.1	M_acald_e	4.291969581807699e-05	0.0009742873445732126	0.01	CM_P	SC2_C
CH7-bin.2	CH7-bin.23	M_ppa_e	4.233680872442976e-05	0.0005793975224499899	1.0	CM_P	SC2_C
CH7-bin.1	CH7-bin.11	M_acald_e	4.180359629795742e-05	0.0009489516189346647	0.02	CM_P	SC2_C
CH7-bin.23	CH7-bin.11	M_lys__L_e	4.171443118222469e-05	0.0002833959001448059	0.29	CM_P	SC2_C
CH8-bin.17	CH8-bin.6	M_acald_e	4.153233351704573e-05	0.0009427938890286506	0.13	CM_A	SC2_C
CH8-bin.22	CH8-bin.14	M_co2_e	4.1318751912682243e-05	0.0009388598350965641	0.07	CM_A	SC2_C
CH7-bin.23	CH7-bin.16	M_lys__L_e	4.0736847526561814e-05	0.00027675447672821445	0.62	CM_P	SC2_C
CH7-bin.15	CH7-bin.23	M_ac_e	4.0685328807386525e-05	0.0006890691300436882	0.23	CM_P	SC2_C
environment	CH7-bin.11	M_cys__L_e	4.048458895991803e-05	0.0003341473313743307	1.0	CM_P	SC2_C
CH7-bin.18	CH7-bin.23	M_ac_e	3.978728954336325e-05	0.0006738594426073355	0.06	CM_P	SC2_C
CH1-bin.9	CH1-bin.4	M_lys__L_e	3.968198439028989e-05	0.0002695880386500476	1.0	M_P	SC2_C
CH1-bin.6	CH1-bin.3	M_gua_e	3.943770655225951e-05	0.0002609592833012707	1.0	M_P	SC2_C
CH7-bin.11	CH7-bin.16	M_lys__L_e	3.917315865842415e-05	0.00026613122233463363	0.32	CM_P	SC2_C
CH8-bin.25	CH8-bin.2	M_acald_e	3.903075332233976e-05	0.0008860074212151837	0.03	CM_A	SC2_C
CH7-bin.23	CH7-bin.17	M_gua_e	3.894913584474813e-05	0.0002577264111892675	0.98	CM_P	SC2_C
CH1-bin.6	CH1-bin.3	M_glc__D_e	3.88011798735495e-05	0.00021537616898271997	0.01	M_P	SC2_C
environment	CH8-bin.2	M_cys__L_e	3.860984595637616e-05	0.0003186737798886921	1.0	CM_A	SC2_C
CH1-bin.3	CH1-bin.8	M_co2_e	3.85066462647142e-05	0.0008749621391907248	0.01	M_P	SC2_C
CH8-bin.2	CH8-bin.25	M_co2_e	3.840716509621656e-05	0.0008727016915942367	0.11	CM_A	SC2_C
CH1-bin.6	CH1-bin.10	M_lac__L_e	3.751770888622978e-05	0.00042121694318646483	0.01	M_P	SC2_C
CH8-bin.7	CH8-bin.2	M_fum_e	3.735907040310876e-05	0.0003275496676472542	0.26	CM_A	SC2_C
CH7-bin.11	CH7-bin.15	M_ura_e	3.719272156755435e-05	0.00033182130216773776	1.0	CM_P	SC2_C
CH8-bin.29	environment	M_h2s_e	3.690221418195835e-05	0.0010827860314886492	1.0	CM_A	SC2_C
CH8-bin.21	environment	M_ppap_e	3.640481143179034e-05	0.00023943854761428616	0.74	CM_A	SC2_C
CH7-bin.2	environment	M_but_e	3.6400500974284575e-05	0.0004179310741746786	0.04	CM_P	SC2_C
CH7-bin.20	CH7-bin.23	M_ac_e	3.5710778799667804e-05	0.000604817412123315	0.21	CM_P	SC2_C
CH7-bin.1	environment	M_h2s_e	3.5019154543615804e-05	0.0010275332311335355	0.34	CM_P	SC2_C
CH1-bin.4	CH1-bin.6	M_mal__L_e	3.4847613408884776e-05	0.00026385435006280524	0.02	M_P	SC2_C
CH7-bin.12	CH7-bin.11	M_acald_e	3.472199784255747e-05	0.0007881976428652577	0.01	CM_P	SC2_C
CH1-bin.6	CH1-bin.1	M_mal__L_e	3.4643619446147534e-05	0.00026230977672794825	0.12	M_P	SC2_C
CH7-bin.12	environment	M_h2s_e	3.447364187248994e-05	0.001011526779667436	1.0	CM_P	SC2_C
environment	CH8-bin.21	M_cys__L_e	3.412610887063345e-05	0.00028166639460269164	0.98	CM_A	SC2_C
CH7-bin.4	CH7-bin.23	M_co2_e	3.391224659932873e-05	0.0007705665049439034	0.22	CM_P	SC2_C
CH8-bin.22	CH8-bin.7	M_lys__L_e	3.389768660702945e-05	0.00023029117589691927	0.26	CM_A	SC2_C
CH7-bin.23	CH7-bin.13	M_lys__L_e	3.34896230723168e-05	0.00022751890909479072	0.72	CM_P	SC2_C
CH8-bin.5	CH8-bin.7	M_lys__L_e	3.325018279339018e-05	0.00022589222040566746	0.03	CM_A	SC2_C
CH1-bin.9	CH1-bin.10	M_ura_e	3.309615079858767e-05	0.00029527303708550055	1.0	M_P	SC2_C
CH7-bin.11	CH7-bin.13	M_lys__L_e	3.28027318761061e-05	0.0002228523670052842	0.35	CM_P	SC2_C
CH7-bin.4	CH7-bin.20	M_acald_e	3.25125559345251e-05	0.0007380427839238068	0.04	CM_P	SC2_C
CH7-bin.11	CH7-bin.16	M_ura_e	3.2139912716232954e-05	0.00028674179354385766	1.0	CM_P	SC2_C
CH1-bin.1	environment	M_ibt_e	3.189595397348979e-05	0.00036621227590752126	0.01	M_P	SC2_C
CH1-bin.8	CH1-bin.1	M_mal__L_e	3.188311449578805e-05	0.0002414081663084366	0.03	M_P	SC2_C
CH8-bin.9	environment	M_acald_e	3.110967116142994e-05	0.0007061969645565266	0.26	CM_A	SC2_C
CH8-bin.8	CH8-bin.17	M_acald_e	3.103171279267889e-05	0.0007044272909689119	0.08	CM_A	SC2_C
CH8-bin.7	environment	M_glyclt_e	3.099714155703513e-05	0.0004130567493305216	1.0	CM_A	SC2_C
CH8-bin.22	CH8-bin.14	M_thym_e	3.093695252481903e-05	0.00024531117326288094	0.15	CM_A	SC2_C
CH8-bin.9	CH8-bin.25	M_co2_e	3.0765367685605495e-05	0.0006990619681115552	0.13	CM_A	SC2_C
CH7-bin.15	CH7-bin.16	M_acald_e	3.073986472852041e-05	0.000697802270217296	0.01	CM_P	SC2_C
CH7-bin.23	CH7-bin.16	M_gua_e	3.063105715924815e-05	0.00020268568894708412	0.98	CM_P	SC2_C
CH7-bin.8	CH7-bin.9	M_glc__D_e	3.0240946132753884e-05	0.00016786033686891366	0.02	CM_P	SC2_C
CH7-bin.23	CH7-bin.11	M_gua_e	3.0106836536524407e-05	0.00019921692136506315	0.74	CM_P	SC2_C
CH7-bin.4	CH7-bin.15	M_cit_e	2.9875378414074118e-05	0.00015798761188725574	1.0	CM_P	SC2_C
CH1-bin.9	CH1-bin.3	M_lys__L_e	2.949822234918195e-05	0.00020040247555575596	0.96	M_P	SC2_C
CH7-bin.18	CH7-bin.6	M_fe3dcit_e	2.9287418564729195e-05	6.747569040173161e-05	0.01	CM_P	SC2_C
environment	CH8-bin.17	M_cys__L_e	2.907925491674288e-05	0.0002400112160803619	1.0	CM_A	SC2_C
CH7-bin.16	CH7-bin.20	M_acald_e	2.8619263306384398e-05	0.0006496641115213789	0.14	CM_P	SC2_C
CH7-bin.9	CH7-bin.16	M_glc__D_e	2.855220289675878e-05	0.00015848652272848208	0.01	CM_P	SC2_C
CH7-bin.12	CH7-bin.8	M_acald_e	2.8391794910601772e-05	0.0006445005246161792	0.11	CM_P	SC2_C
CH8-bin.22	CH8-bin.14	M_acald_e	2.8197445310573397e-05	0.0006400887422835851	0.39	CM_A	SC2_C
CH7-bin.9	environment	M_h2s_e	2.8136595081768323e-05	0.0008255849358515154	0.49	CM_P	SC2_C
CH7-bin.18	CH7-bin.17	M_gua_e	2.8065226849264657e-05	0.00018570759114926462	0.02	CM_P	SC2_C
CH8-bin.22	CH8-bin.21	M_gal_e	2.730405125718456e-05	0.00015155832829426465	0.05	CM_A	SC2_C
CH8-bin.22	CH8-bin.2	M_lys__L_e	2.6898789931391917e-05	0.00018274267608043432	0.11	CM_A	SC2_C
CH7-bin.1	CH7-bin.16	M_acald_e	2.6884586965957144e-05	0.0006102865443416737	0.44	CM_P	SC2_C
CH8-bin.2	CH8-bin.17	M_gua_e	2.6596470513066555e-05	0.00017598883125305822	0.12	CM_A	SC2_C
CH8-bin.2	CH8-bin.6	M_acgam1p_e	2.6515696735091936e-05	8.863048272040782e-05	0.85	CM_A	SC2_C
CH7-bin.11	CH7-bin.13	M_ura_e	2.6175307911121482e-05	0.0002335275395196347	1.0	CM_P	SC2_C
CH1-bin.6	CH1-bin.4	M_acgam1p_e	2.6128018521797897e-05	8.733464246670011e-05	0.94	M_P	SC2_C
CH7-bin.9	CH7-bin.23	M_co2_e	2.606607455988211e-05	0.00059228290618803	0.3	CM_P	SC2_C
CH7-bin.2	CH7-bin.15	M_acald_e	2.6064459725114483e-05	0.0005916694601228193	0.68	CM_P	SC2_C
CH7-bin.15	CH7-bin.18	M_acald_e	2.6024007227359905e-05	0.0005907511787634704	0.01	CM_P	SC2_C
CH7-bin.18	CH7-bin.23	M_indole_e	2.5887627373832143e-05	0.0002209829938797905	0.02	CM_P	SC2_C
CH7-bin.16	CH7-bin.4	M_acald_e	2.5708037572610196e-05	0.0005835785921450408	0.1	CM_P	SC2_C
CH8-bin.25	CH8-bin.5	M_acald_e	2.5629849527086865e-05	0.0005818037048398468	0.02	CM_A	SC2_C
CH7-bin.23	CH7-bin.4	M_lac__L_e	2.5408939217994896e-05	0.00028526997049499263	0.01	CM_P	SC2_C
CH7-bin.23	CH7-bin.13	M_gua_e	2.487785410832767e-05	0.00016461674741607936	0.98	CM_P	SC2_C
CH7-bin.4	CH7-bin.6	M_cit_e	2.4816022978816293e-05	0.00013123262080976572	0.76	CM_P	SC2_C
CH7-bin.9	CH7-bin.23	M_ac_e	2.424841443348014e-05	0.00041068449803417697	0.2	CM_P	SC2_C
CH7-bin.11	CH7-bin.18	M_lys__L_e	2.4219650156050338e-05	0.00016454136764283505	0.35	CM_P	SC2_C
CH7-bin.1	CH7-bin.23	M_co2_e	2.4219587897071106e-05	0.0005503263590150105	0.3	CM_P	SC2_C
CH7-bin.4	CH7-bin.20	M_cit_e	2.4214366909519442e-05	0.00012805093038066966	0.54	CM_P	SC2_C
CH8-bin.2	CH8-bin.7	M_ura_e	2.4058008832377828e-05	0.00021463768936142078	0.9	CM_A	SC2_C
CH8-bin.22	CH8-bin.5	M_co2_e	2.3990375844565484e-05	0.0005451181186917707	0.14	CM_A	SC2_C
CH8-bin.2	CH8-bin.5	M_acald_e	2.385017952474414e-05	0.0005414047707898808	0.05	CM_A	SC2_C
CH8-bin.8	CH8-bin.6	M_acald_e	2.367265238673901e-05	0.0005373748623625276	0.1	CM_A	SC2_C
CH7-bin.1	CH7-bin.8	M_acald_e	2.3530784253382657e-05	0.0005341544218563042	0.5	CM_P	SC2_C
CH7-bin.6	CH7-bin.23	M_ac_e	2.3153197878157717e-05	0.0003921353074264694	0.23	CM_P	SC2_C
CH7-bin.2	environment	M_2mba_e	2.3052579604054017e-05	0.00022796483903877855	0.34	CM_P	SC2_C
CH1-bin.9	CH1-bin.4	M_ura_e	2.2996986590581507e-05	0.0002051715958070055	1.0	M_P	SC2_C
CH8-bin.2	CH8-bin.7	M_gua_e	2.283396991725215e-05	0.00015109236680974037	0.9	CM_A	SC2_C
CH7-bin.11	CH7-bin.17	M_gua_e	2.2823447997360758e-05	0.0001510227432714098	0.08	CM_P	SC2_C
CH1-bin.4	CH1-bin.1	M_mal__L_e	2.234762284358733e-05	0.00016920864656229381	0.01	M_P	SC2_C
CH7-bin.4	CH7-bin.16	M_fum_e	2.2335272996447526e-05	0.00019582690810712196	0.92	CM_P	SC2_C
CH7-bin.8	CH7-bin.15	M_acald_e	2.222253808094141e-05	0.0005044569213241823	0.03	CM_P	SC2_C
CH7-bin.11	CH7-bin.8	M_co2_e	2.2126642631929602e-05	0.0005027696890882559	0.17	CM_P	SC2_C
CH1-bin.6	CH1-bin.8	M_acgam1p_e	2.1812842285920146e-05	7.291087843626759e-05	1.0	M_P	SC2_C
CH8-bin.22	CH8-bin.25	M_lys__L_e	2.1745930130170668e-05	0.00014773562215926412	0.92	CM_A	SC2_C
CH1-bin.3	environment	M_h2_e	2.1694735195863738e-05	0.010762345071864146	0.59	M_P	SC2_C
CH7-bin.15	environment	M_glyclt_e	2.1694359202145783e-05	0.0002890912206971946	0.06	CM_P	SC2_C
CH7-bin.18	CH7-bin.16	M_gua_e	2.1684039317477924e-05	0.0001434832766420443	0.02	CM_P	SC2_C
CH1-bin.9	CH1-bin.3	M_ura_e	2.1652985718132005e-05	0.0001931808594259439	1.0	M_P	SC2_C
CH7-bin.1	CH7-bin.6	M_gal_e	2.1627709872709102e-05	0.00012005030031133734	0.01	CM_P	SC2_C
CH7-bin.9	CH7-bin.13	M_phe__L_e	2.1604930977809775e-05	0.0001307894001091465	1.0	CM_P	SC2_C
CH7-bin.1	CH7-bin.15	M_gal_e	2.1480923510907156e-05	0.00011923552394714318	0.01	CM_P	SC2_C
CH8-bin.8	environment	M_h2_e	2.1474251404359436e-05	0.010652967260819246	0.76	CM_A	SC2_C
CH7-bin.23	CH7-bin.18	M_lys__L_e	2.1339984566436938e-05	0.000144977744245466	0.72	CM_P	SC2_C
CH8-bin.6	environment	M_ppa_e	2.1302383885100422e-05	0.0002915323288924164	1.0	CM_A	SC2_C
CH8-bin.25	CH8-bin.16	M_lcts_e	2.1178139404351672e-05	6.187090749735511e-05	0.17	CM_A	SC2_C
CH1-bin.3	environment	M_ppa_e	2.099560183322499e-05	0.0002873338839424033	0.16	M_P	SC2_C
CH7-bin.15	CH7-bin.8	M_acald_e	2.0454130823646063e-05	0.0004643136542764086	0.01	CM_P	SC2_C
CH1-bin.1	environment	M_h2_e	2.0411734531852156e-05	0.010125872870251094	0.67	M_P	SC2_C
CH7-bin.20	CH7-bin.23	M_co2_e	2.00050201880281e-05	0.0004545614057880254	0.3	CM_P	SC2_C
CH7-bin.11	environment	M_thm_e	2.0004552518869012e-05	7.538819862406021e-05	0.93	CM_P	SC2_C
CH7-bin.11	CH7-bin.20	M_rib__D_e	2.000025823107077e-05	0.00013322004157124862	0.15	CM_P	SC2_C
CH7-bin.23	CH7-bin.11	M_co2_e	1.993433486889758e-05	0.0004529552680420723	0.01	CM_P	SC2_C
CH8-bin.7	environment	M_ac_e	1.9920830789945037e-05	0.0003373901586776117	1.0	CM_A	SC2_C
CH7-bin.4	CH7-bin.23	M_ppa_e	1.9792593769973886e-05	0.00027087019873948796	0.01	CM_P	SC2_C
CH8-bin.7	CH8-bin.29	M_fe3dcit_e	1.9741600303230332e-05	4.548294712801083e-05	0.03	CM_A	SC2_C
CH1-bin.6	CH1-bin.10	M_rib__D_e	1.9732812770055272e-05	0.00013143860980057397	0.02	M_P	SC2_C
CH8-bin.17	CH8-bin.7	M_ura_e	1.9701945701361727e-05	0.00017577431826250174	0.19	CM_A	SC2_C
CH8-bin.14	CH8-bin.29	M_cit_e	1.9700752086362038e-05	0.00010418193642163008	0.64	CM_A	SC2_C
CH7-bin.17	CH7-bin.13	M_hxan_e	1.957533253314945e-05	0.00014381857004634776	1.0	CM_P	SC2_C
CH7-bin.12	environment	M_succ_e	1.936298792336112e-05	0.0001668187670011813	0.99	CM_P	SC2_C
CH1-bin.8	environment	M_mal__L_e	1.9235387742647568e-05	0.00014564385432915507	0.02	M_P	SC2_C
CH7-bin.11	CH7-bin.8	M_lys__L_e	1.9167835659897384e-05	0.00013022078658905562	0.16	CM_P	SC2_C
CH8-bin.17	CH8-bin.2	M_ura_e	1.8789395374360526e-05	0.00016763284259100128	0.01	CM_A	SC2_C
CH7-bin.23	CH7-bin.8	M_lys__L_e	1.8768671837402568e-05	0.00012750898188322127	0.34	CM_P	SC2_C
CH8-bin.25	CH8-bin.8	M_lac__L_e	1.8479676678424384e-05	0.0002074741009682786	0.04	CM_A	SC2_C
CH1-bin.9	CH1-bin.8	M_lys__L_e	1.841420707259621e-05	0.00012510084977534008	0.94	M_P	SC2_C
CH7-bin.11	CH7-bin.13	M_no2_e	1.8377880881380534e-05	0.00039947138671203515	0.07	CM_P	SC2_C
CH7-bin.18	CH7-bin.8	M_co2_e	1.8133567380260068e-05	0.0004120375687126657	0.17	CM_P	SC2_C
